OBJECTID_1,Código_do_Município,Nome_municipio,Pop_total,Total_Respiradores,Respiradores_100mil_hab_Ind,Total_Respiradores_SUS,Respiradores_SUS_100mil_hab_Ind
1619,2613503,São José do Belmonte,33959,0,0,0,0
1620,2613602,São José do Egito,33951,2,5.8908426850461,2,5.8908426850461
1621,2613701,São Lourenço da Mata,113230,15,13.2473726044335,15,13.2473726044335
1622,2613800,São Vicente Férrer,18018,3,16.6500166500166,3,16.6500166500166
1623,2613909,Serra Talhada,86350,24,27.7938621887666,20,23.1615518239722
1624,2614006,Serrita,19165,1,5.21784503000261,1,5.21784503000261
1625,2614105,Sertânia,35907,1,2.78497228952572,0,0
1626,2614204,Sirinhaém,45865,1,2.1803117845852,1,2.1803117845852
1627,2614303,Moreilândia,11270,0,0,0,0
1628,2614402,Solidão,6007,0,0,0,0
1629,2614501,Surubim,65089,4,6.1454316397548,4,6.1454316397548
1630,2614600,Tabira,28534,2,7.00918202845728,1,3.50459101422864
1631,2614709,Tacaimbó,12874,0,0,0,0
1632,2614808,Tacaratu,25765,0,0,0,0
1633,2614857,Tamandaré,23388,1,4.27569693860099,1,4.27569693860099
1634,2615003,Taquaritinga do Norte,28775,2,6.95047784535187,2,6.95047784535187
1635,2615102,Terezinha,7169,0,0,0,0
1636,2615201,Terra Nova,10096,0,0,0,0
1637,2615300,Timbaúba,53022,2,3.77201916185734,2,3.77201916185734
1638,2615409,Toritama,45219,0,0,0,0
1639,2615508,Tracunhaém,13769,0,0,0,0
1640,2615607,Trindade,30521,1,3.27643262016317,0,0
1641,2615706,Triunfo,15254,0,0,0,0
1642,2615805,Tupanatinga,27304,0,0,0,0
1643,2615904,Tuparetama,8202,0,0,0,0
1644,2616001,Venturosa,18482,0,0,0,0
1645,2616100,Verdejante,9534,0,0,0,0
1646,2616183,Vertente do Lério,7618,0,0,0,0
1647,2616209,Vertentes,20731,1,4.8236939848536,1,4.8236939848536
1648,2616308,Vicência,32643,0,0,0,0
1649,2616407,Vitória de Santo Antão,138757,18,12.9723185136606,16,11.5309497899205
1650,2616506,Xexéu,14725,0,0,0,0
1651,2700102,Água Branca,20196,0,0,0,0
1652,2700201,Anadia,17545,0,0,0,0
1653,2700300,Arapiraca,231747,55,23.7327775548335,55,23.7327775548335
1654,2700409,Atalaia,47185,0,0,0,0
1655,2700508,Barra de Santo Antônio,15932,0,0,0,0
1656,2700607,Barra de São Miguel,8322,0,0,0,0
1657,2700706,Batalha,18232,1,5.48486178148311,1,5.48486178148311
1658,2700805,Belém,4344,0,0,0,0
1659,2700904,Belo Monte,6704,0,0,0,0
1660,2701001,Boca da Mata,27281,0,0,0,0
1661,2701100,Branquinha,10494,0,0,0,0
1662,2701209,Cacimbinhas,10858,0,0,0,0
1663,2701308,Cajueiro,21264,0,0,0,0
1664,2701357,Campestre,6936,0,0,0,0
1665,2701407,Campo Alegre,57063,0,0,0,0
1666,2701506,Campo Grande,9558,0,0,0,0
1667,2701605,Canapi,17722,0,0,0,0
1668,2701704,Capela,17053,1,5.86407083797572,1,5.86407083797572
1669,2701803,Carneiros,9081,0,0,0,0
1670,2701902,Chã Preta,7311,0,0,0,0
1671,2702009,Coité do Nóia,10693,0,0,0,0
1672,2702108,Colônia Leopoldina,21698,0,0,0,0
1673,2702207,Coqueiro Seco,5845,0,0,0,0
1674,2702306,Coruripe,56933,27,47.4241652468691,27,47.4241652468691
1675,2702355,Craíbas,24219,0,0,0,0
1676,2702405,Delmiro Gouveia,52016,1,1.92248538911104,1,1.92248538911104
1677,2702504,Dois Riachos,11075,0,0,0,0
1678,2702553,Estrela de Alagoas,18205,0,0,0,0
1679,2702603,Feira Grande,22166,0,0,0,0
1680,2702702,Feliz Deserto,4754,0,0,0,0
1681,2702801,Flexeiras,12790,0,0,0,0
1682,2702900,Girau do Ponciano,40917,0,0,0,0
1683,2703007,Ibateguara,15616,0,0,0,0
1684,2703106,Igaci,25631,0,0,0,0
1685,2703205,Igreja Nova,24499,2,8.16359851422507,2,8.16359851422507
1686,2703304,Inhapi,18385,0,0,0,0
1687,2703403,Jacaré dos Homens,5253,0,0,0,0
1688,2703502,Jacuípe,7021,0,0,0,0
1689,2703601,Japaratinga,8361,0,0,0,0
1690,2703700,Jaramataia,5770,0,0,0,0
1691,2703759,Jequiá da Praia,11580,0,0,0,0
1692,2703809,Joaquim Gomes,23993,0,0,0,0
1693,2703908,Jundiá,4155,0,0,0,0
1694,2704005,Junqueiro,24727,0,0,0,0
1695,2704104,Lagoa da Canoa,17852,0,0,0,0
1696,2704203,Limoeiro de Anadia,28635,0,0,0,0
1697,2704302,Maceió,1018948,359,35.2324161782544,261,25.6146535446362
1698,2704401,Major Isidoro,19804,0,0,0,0
1699,2704500,Maragogi,32704,2,6.11545988258317,2,6.11545988258317
1700,2704609,Maravilha,9163,0,0,0,0
1701,2704708,Marechal Deodoro,51901,1,1.92674514941909,1,1.92674514941909
1702,2704807,Maribondo,13264,0,0,0,0
1703,2704906,Mar Vermelho,3514,0,0,0,0
1704,2705002,Mata Grande,25216,0,0,0,0
1705,2705101,Matriz de Camaragibe,24642,0,0,0,0
1706,2705200,Messias,17856,0,0,0,0
1707,2705309,Minador do Negrão,5329,0,0,0,0
1708,2705408,Monteirópolis,7159,0,0,0,0
1709,2705507,Murici,28236,0,0,0,0
1710,2705606,Novo Lino,12690,0,0,0,0
1711,2705705,Olho d'Água das Flores,21688,0,0,0,0
1712,2705804,Olho d'Água do Casado,9373,0,0,0,0
1713,2705903,Olho d'Água Grande,5123,0,0,0,0
1714,2706000,Olivença,11624,0,0,0,0
1715,2706109,Ouro Branco,11496,0,0,0,0
1716,2706208,Palestina,5011,0,0,0,0
1717,2706307,Palmeira dos Índios,73218,24,32.7788248791281,24,32.7788248791281
1718,2706406,Pão de Açúcar,24399,1,4.09852862822247,1,4.09852862822247
1719,2706422,Pariconha,10533,0,0,0,0
1720,2706448,Paripueira,13176,0,0,0,0
1721,2706505,Passo de Camaragibe,15245,0,0,0,0
1722,2706604,Paulo Jacinto,7564,0,0,0,0
1723,2706703,Penedo,63683,2,3.14055556427932,2,3.14055556427932
1724,2706802,Piaçabuçu,17827,0,0,0,0
1725,2706901,Pilar,35111,0,0,0,0
1726,2707008,Pindoba,2908,0,0,0,0
1727,2707107,Piranhas,25039,0,0,0,0
1728,2707206,Poço das Trincheiras,14386,0,0,0,0
1729,2707305,Porto Calvo,27165,0,0,0,0
1730,2707404,Porto de Pedras,7786,0,0,0,0
1731,2707503,Porto Real do Colégio,20066,0,0,0,0
1732,2707602,Quebrangulo,11294,1,8.85425889853019,1,8.85425889853019
1733,2707701,Rio Largo,75120,5,6.65601703940362,4,5.3248136315229
1734,2707800,Roteiro,6664,0,0,0,0
1735,2707909,Santa Luzia do Norte,7296,0,0,0,0
1736,2708006,Santana do Ipanema,47654,16,33.5753556889243,16,33.5753556889243
1737,2708105,Santana do Mundaú,10740,0,0,0,0
1738,2708204,São Brás,6961,0,0,0,0
1739,2708303,São José da Laje,23927,0,0,0,0
1740,2708402,São José da Tapera,32260,0,0,0,0
1741,2708501,São Luís do Quitunde,34555,0,0,0,0
1742,2708600,São Miguel dos Campos,61251,9,14.6936376548954,9,14.6936376548954
1743,2708709,São Miguel dos Milagres,7951,0,0,0,0
1744,2708808,São Sebastião,34152,0,0,0,0
1745,2708907,Satuba,13828,0,0,0,0
1746,2708956,Senador Rui Palmeira,13870,0,0,0,0
1747,2709004,Tanque d'Arca,6162,0,0,0,0
1748,2709103,Taquarana,19980,0,0,0,0
1749,2709152,Teotônio Vilela,44169,0,0,0,0
1750,2709202,Traipu,27715,0,0,0,0
1751,2709301,União dos Palmares,65611,2,3.04826934507933,2,3.04826934507933
1752,2709400,Viçosa,25733,0,0,0,0
1753,2800100,Amparo de São Francisco,2374,0,0,0,0
1754,2800209,Aquidabã,21563,0,0,0,0
1755,2800308,Aracaju,657013,387,58.9029440817762,333,50.6839286285051
1756,2800407,Arauá,10056,1,9.94431185361973,1,9.94431185361973
1757,2800506,Areia Branca,18542,0,0,0,0
1758,2800605,Barra dos Coqueiros,30407,2,6.57743282796724,2,6.57743282796724
1759,2800670,Boquim,26816,2,7.4582338902148,2,7.4582338902148
1760,2800704,Brejo Grande,8309,0,0,0,0
1761,2801009,Campo do Brito,18109,0,0,0,0
1762,2801108,Canhoba,4008,0,0,0,0
1763,2801207,Canindé de São Francisco,29900,2,6.68896321070234,2,6.68896321070234
1764,2801306,Capela,34213,1,2.92286557741209,1,2.92286557741209
1765,2801405,Carira,22082,0,0,0,0
1766,2801504,Carmópolis,16634,0,0,0,0
1767,2801603,Cedro de São João,5897,0,0,0,0
1768,2801702,Cristinápolis,17874,1,5.59471858565514,1,5.59471858565514
1769,2801900,Cumbe,3987,0,0,0,0
1770,2802007,Divina Pastora,5138,0,0,0,0
1771,2802106,Estância,69184,15,21.6813135985199,15,21.6813135985199
1772,2802205,Feira Nova,5584,0,0,0,0
1773,2802304,Frei Paulo,15421,0,0,0,0
1774,2802403,Gararu,11604,0,0,0,0
1775,2802502,General Maynard,3346,0,0,0,0
1776,2802601,Gracho Cardoso,5818,0,0,0,0
1777,2802700,Ilha das Flores,8520,0,0,0,0
1778,2802809,Indiaroba,17957,0,0,0,0
1779,2802908,Itabaiana,95427,7,7.33545013465791,6,6.28752868684963
1780,2803005,Itabaianinha,41928,0,0,0,0
1781,2803104,Itabi,4903,0,0,0,0
1782,2803203,Itaporanga d'Ajuda,34356,1,2.91069973221562,1,2.91069973221562
1783,2803302,Japaratuba,18743,1,5.33532518807021,1,5.33532518807021
1784,2803401,Japoatã,13434,2,14.8875986303409,2,14.8875986303409
1785,2803500,Lagarto,104408,37,35.4378974791204,36,34.4801164661712
1786,2803609,Laranjeiras,29826,0,0,0,0
1787,2803708,Macambira,6919,0,0,0,0
1788,2803807,Malhada dos Bois,3682,0,0,0,0
1789,2803906,Malhador,12618,0,0,0,0
1790,2804003,Maruim,17213,0,0,0,0
1791,2804102,Moita Bonita,11335,0,0,0,0
1792,2804201,Monte Alegre de Sergipe,15031,0,0,0,0
1793,2804300,Muribeca,7625,0,0,0,0
1794,2804409,Neópolis,18719,1,5.34216571398045,1,5.34216571398045
1795,2804458,Nossa Senhora Aparecida,8796,0,0,0,0
1796,2804508,Nossa Senhora da Glória,36924,3,8.124796880078,3,8.124796880078
1797,2804607,Nossa Senhora das Dores,26629,0,0,0,0
1798,2804706,Nossa Senhora de Lourdes,6483,0,0,0,0
1799,2804805,Nossa Senhora do Socorro,183628,4,2.17831703226088,4,2.17831703226088
1800,2804904,Pacatuba,14428,0,0,0,0
1801,2805000,Pedra Mole,3261,0,0,0,0
1802,2805109,Pedrinhas,9602,0,0,0,0
1803,2805208,Pinhão,6576,0,0,0,0
1804,2805307,Pirambu,9280,0,0,0,0
1805,2805406,Poço Redondo,34775,2,5.75125808770669,2,5.75125808770669
1806,2805505,Poço Verde,23728,1,4.21443020903574,1,4.21443020903574
1807,2805604,Porto da Folha,28596,3,10.4909777591272,3,10.4909777591272
1808,2805703,Propriá,29626,10,33.754134881523,10,33.754134881523
1809,2805802,Riachão do Dantas,19805,0,0,0,0
1810,2805901,Riachuelo,10213,0,0,0,0
1811,2806008,Ribeirópolis,18652,1,5.36135535063264,1,5.36135535063264
1812,2806107,Rosário do Catete,10855,0,0,0,0
1813,2806206,Salgado,19998,0,0,0,0
1814,2806305,Santa Luzia do Itanhy,14035,0,0,0,0
1815,2806404,Santana do São Francisco,7780,0,0,0,0
1816,2806503,Santa Rosa de Lima,3913,0,0,0,0
1817,2806602,Santo Amaro das Brotas,12102,0,0,0,0
1818,2806701,São Cristóvão,90072,1,1.1102229327649,1,1.1102229327649
1819,2806800,São Domingos,11137,0,0,0,0
1820,2806909,São Francisco,3724,0,0,0,0
1821,2807006,São Miguel do Aleixo,3930,0,0,0,0
1822,2807105,Simão Dias,40484,0,0,0,0
1823,2807204,Siriri,8893,0,0,0,0
1824,2807303,Telha,3227,0,0,0,0
1825,2807402,Tobias Barreto,52191,1,1.91603916384051,1,1.91603916384051
1826,2807501,Tomar do Geru,13536,0,0,0,0
1827,2807600,Umbaúba,25294,0,0,0,0
1828,2900108,Abaíra,8739,0,0,0,0
1829,2900207,Abaré,20086,0,0,0,0
1830,2900306,Acajutiba,15159,0,0,0,0
1831,2900355,Adustina,17040,0,0,0,0
1832,2900405,Água Fria,16970,0,0,0,0
1833,2900504,Érico Cardoso,10610,5,47.1253534401508,3,28.2752120640905
1834,2900603,Aiquara,4446,1,22.4921277552857,1,22.4921277552857
1835,2900702,Alagoinhas,151596,48,31.6631045674028,38,25.0666244491939
1836,2900801,Alcobaça,22470,2,8.90075656430797,2,8.90075656430797
1837,2900900,Almadina,5464,0,0,0,0
1838,2901007,Amargosa,37241,2,5.37042506914422,2,5.37042506914422
1839,2901106,Amélia Rodrigues,25102,1,3.98374631503466,1,3.98374631503466
1840,2901155,América Dourada,16094,0,0,0,0
1841,2901205,Anagé,22005,1,4.54442172233583,1,4.54442172233583
1842,2901304,Andaraí,13143,0,0,0,0
1843,2901353,Andorinha,14595,1,6.85166152792052,0,0
1844,2901403,Angical,13977,0,0,0,0
1845,2901502,Anguera,11221,0,0,0,0
1846,2901601,Antas,19291,2,10.3675288994868,2,10.3675288994868
1847,2901700,Antônio Cardoso,11683,0,0,0,0
1848,2901809,Antônio Gonçalves,11798,2,16.9520257670792,2,16.9520257670792
1849,2901908,Aporá,17731,0,0,0,0
1850,2901957,Apuarema,7330,0,0,0,0
1851,2902005,Aracatu,13135,0,0,0,0
1852,2902054,Araçás,12177,0,0,0,0
1853,2902104,Araci,54379,0,0,0,0
1854,2902203,Aramari,11397,0,0,0,0
1855,2902252,Arataca,11019,0,0,0,0
1856,2902302,Aratuípe,8825,1,11.3314447592068,1,11.3314447592068
1857,2902401,Aurelino Leal,11531,1,8.67227473766369,1,8.67227473766369
1858,2902500,Baianópolis,13877,0,0,0,0
1859,2902609,Baixa Grande,20468,0,0,0,0
1860,2902658,Banzaê,13229,0,0,0,0
1861,2902708,Barra,53578,12,22.3972526036806,12,22.3972526036806
1862,2902807,Barra da Estiva,20598,2,9.70968055150986,2,9.70968055150986
1863,2902906,Barra do Choça,31603,0,0,0,0
1864,2903003,Barra do Mendes,13865,0,0,0,0
1865,2903102,Barra do Rocha,5714,0,0,0,0
1866,2903201,Barreiras,155439,79,50.8237958298754,76,48.8937782667156
1867,2903235,Barro Alto,14931,0,0,0,0
1868,2903276,Barrocas,15978,0,0,0,0
1869,2903300,Barro Preto,5591,2,35.7717760686818,2,35.7717760686818
1870,2903409,Belmonte,23328,1,4.28669410150892,1,4.28669410150892
1871,2903508,Belo Campo,17211,2,11.6204752774388,2,11.6204752774388
1872,2903607,Biritinga,15979,0,0,0,0
1873,2903706,Boa Nova,12633,0,0,0,0
1874,2903805,Boa Vista do Tupim,18576,0,0,0,0
1875,2903904,Bom Jesus da Lapa,69148,11,15.9079076762885,11,15.9079076762885
1876,2903953,Bom Jesus da Serra,9880,1,10.1214574898785,1,10.1214574898785
1877,2904001,Boninal,14368,1,6.95991091314031,1,6.95991091314031
1878,2904050,Bonito,16764,0,0,0,0
1879,2904100,Boquira,21508,0,0,0,0
1880,2904209,Botuporã,10211,0,0,0,0
1881,2904308,Brejões,14295,0,0,0,0
1882,2904407,Brejolândia,10557,0,0,0,0
1883,2904506,Brotas de Macaúbas,10231,0,0,0,0
1884,2904605,Brumado,67195,12,17.8584716124712,12,17.8584716124712
1885,2904704,Buerarema,18349,0,0,0,0
1886,2904753,Buritirama,21174,1,4.72277321243034,1,4.72277321243034
1887,2904803,Caatiba,6758,0,0,0,0
1888,2904852,Cabaceiras do Paraguaçu,18807,1,5.31716913915032,1,5.31716913915032
1889,2904902,Cachoeira,33470,2,5.97550044816253,2,5.97550044816253
1890,2905008,Caculé,23170,1,4.31592576607682,1,4.31592576607682
1891,2905107,Caém,9213,0,0,0,0
1892,2905156,Caetanos,14542,0,0,0,0
1893,2905206,Caetité,50975,5,9.80872976949485,5,9.80872976949485
1894,2905305,Cafarnaum,18437,0,0,0,0
1895,2905404,Cairu,18176,0,0,0,0
1896,2905503,Caldeirão Grande,13327,0,0,0,0
1897,2905602,Camacan,31988,0,0,0,0
1898,2905701,Camaçari,299132,25,8.35751440835484,24,8.02321383202065
1899,2905800,Camamu,35316,1,2.83157775512516,1,2.83157775512516
1900,2905909,Campo Alegre de Lourdes,28798,0,0,0,0
1901,2906006,Campo Formoso,71206,2,2.80875207145465,2,2.80875207145465
1902,2906105,Canápolis,9711,1,10.2976006590464,1,10.2976006590464
1903,2906204,Canarana,26176,0,0,0,0
1904,2906303,Canavieiras,31099,2,6.43107495417859,0,0
1905,2906402,Candeal,8258,0,0,0,0
1906,2906501,Candeias,87076,23,26.4137075658046,22,25.2652854977261
1907,2906600,Candiba,14319,0,0,0,0
1908,2906709,Cândido Sales,25189,0,0,0,0
1909,2906808,Cansanção,34834,1,2.87075845438365,1,2.87075845438365
1910,2906824,Canudos,16668,1,5.99952003839693,1,5.99952003839693
1911,2906857,Capela do Alto Alegre,11637,0,0,0,0
1912,2906873,Capim Grosso,30662,3,9.78409758006653,3,9.78409758006653
1913,2906899,Caraíbas,8951,1,11.1719360965255,1,11.1719360965255
1914,2906907,Caravelas,22016,1,4.5421511627907,1,4.5421511627907
1915,2907004,Cardeal da Silva,9295,0,0,0,0
1916,2907103,Carinhanha,29018,1,3.4461368805569,1,3.4461368805569
1917,2907202,Casa Nova,71969,0,0,0,0
1918,2907301,Castro Alves,26264,3,11.422479439537,3,11.422479439537
1919,2907400,Catolândia,3577,0,0,0,0
1920,2907509,Catu,54704,12,21.9362386662767,4,7.31207955542556
1921,2907558,Caturama,9329,0,0,0,0
1922,2907608,Central,17266,2,11.5834588208039,2,11.5834588208039
1923,2907707,Chorrochó,11177,1,8.94694461841281,1,8.94694461841281
1924,2907806,Cícero Dantas,32515,1,3.07550361371675,0,0
1925,2907905,Cipó,17300,0,0,0,0
1926,2908002,Coaraci,16993,0,0,0,0
1927,2908101,Cocos,18777,0,0,0,0
1928,2908200,Conceição da Feira,22581,1,4.42850183782826,1,4.42850183782826
1929,2908309,Conceição do Almeida,17247,1,5.79810981619992,1,5.79810981619992
1930,2908408,Conceição do Coité,66612,8,12.0098480754218,5,7.50615504713865
1931,2908507,Conceição do Jacuípe,33153,4,12.0652731276204,3,9.04895484571532
1932,2908606,Conde,25837,0,0,0,0
1933,2908705,Condeúba,17247,1,5.79810981619992,1,5.79810981619992
1934,2908804,Contendas do Sincorá,4066,0,0,0,0
1935,2908903,Coração de Maria,22605,2,8.847600088476,2,8.847600088476
1936,2909000,Cordeiros,8614,0,0,0,0
1937,2909109,Coribe,14194,0,0,0,0
1938,2909208,Coronel João Sá,15895,0,0,0,0
1939,2909307,Correntina,32137,0,0,0,0
1940,2909406,Cotegipe,13782,0,0,0,0
1941,2909505,Cravolândia,5349,0,0,0,0
1942,2909604,Crisópolis,21103,0,0,0,0
1943,2909703,Cristópolis,13910,1,7.18907260963336,1,7.18907260963336
1944,2909802,Cruz das Almas,63239,9,14.2317240943089,5,7.90651338572716
1945,2909901,Curaçá,34700,1,2.88184438040346,1,2.88184438040346
1946,2910008,Dário Meira,10710,0,0,0,0
1947,2910057,Dias d'Ávila,81089,6,7.39927733724673,4,4.93285155816449
1948,2910107,Dom Basílio,12199,2,16.3947864579064,2,16.3947864579064
1949,2910206,Dom Macedo Costa,4058,0,0,0,0
1950,2910305,Elísio Medrado,8122,1,12.3122383649347,1,12.3122383649347
1951,2910404,Encruzilhada,17006,0,0,0,0
1952,2910503,Entre Rios,41780,0,0,0,0
1953,2910602,Esplanada,37237,0,0,0,0
1954,2910701,Euclides da Cunha,60585,1,1.65057357431708,0,0
1955,2910727,Eunápolis,113380,33,29.1056623743165,28,24.6957135297231
1956,2910750,Fátima,17890,0,0,0,0
1957,2910776,Feira da Mata,5665,0,0,0,0
1958,2910800,Feira de Santana,614872,222,36.1050755279148,185,30.087562939929
1959,2910859,Filadélfia,16377,0,0,0,0
1960,2910909,Firmino Alves,5617,0,0,0,0
1961,2911006,Floresta Azul,10629,0,0,0,0
1962,2911105,Formosa do Rio Preto,25591,0,0,0,0
1963,2911204,Gandu,32403,3,9.25840199981483,2,6.17226799987655
1964,2911253,Gavião,4463,0,0,0,0
1965,2911303,Gentio do Ouro,11233,0,0,0,0
1966,2911402,Glória,15221,0,0,0,0
1967,2911501,Gongogi,7128,0,0,0,0
1968,2911600,Governador Mangabeira,20722,1,4.8257890165042,1,4.8257890165042
1969,2911659,Guajeru,6937,0,0,0,0
1970,2911709,Guanambi,84481,35,41.4294338371942,33,39.0620376179259
1971,2911808,Guaratinga,20843,1,4.79777383294152,1,4.79777383294152
1972,2911857,Heliópolis,13031,0,0,0,0
1973,2911907,Iaçu,24305,3,12.3431392717548,3,12.3431392717548
1974,2912004,Ibiassucê,9224,1,10.8412836079792,1,10.8412836079792
1975,2912103,Ibicaraí,21689,0,0,0,0
1976,2912202,Ibicoara,19571,0,0,0,0
1977,2912301,Ibicuí,16198,1,6.17360167921966,1,6.17360167921966
1978,2912400,Ibipeba,18211,0,0,0,0
1979,2912509,Ibipitanga,14902,1,6.71050865655617,1,6.71050865655617
1980,2912608,Ibiquera,4044,0,0,0,0
1981,2912707,Ibirapitanga,23375,0,0,0,0
1982,2912806,Ibirapuã,8637,0,0,0,0
1983,2912905,Ibirataia,15312,0,0,0,0
1984,2913002,Ibitiara,16339,1,6.12032560132199,1,6.12032560132199
1985,2913101,Ibititá,17113,0,0,0,0
1986,2913200,Ibotirama,26927,0,0,0,0
1987,2913309,Ichu,6206,1,16.1134386077989,1,16.1134386077989
1988,2913408,Igaporã,15640,1,6.39386189258312,1,6.39386189258312
1989,2913457,Igrapiúna,13226,0,0,0,0
1990,2913507,Iguaí,26916,1,3.7152622975182,1,3.7152622975182
1991,2913606,Ilhéus,162327,66,40.6586704614759,58,35.7303467691758
1992,2913705,Inhambupe,39926,2,5.0092671442168,2,5.0092671442168
1993,2913804,Ipecaetá,14487,0,0,0,0
1994,2913903,Ipiaú,45873,1,2.17993155014933,0,0
1995,2914000,Ipirá,59595,1,1.67799312022821,1,1.67799312022821
1996,2914109,Ipupiara,9865,0,0,0,0
1997,2914208,Irajuba,7260,0,0,0,0
1998,2914307,Iramaia,8537,1,11.7137167623287,1,11.7137167623287
1999,2914406,Iraquara,25216,2,7.93147208121827,2,7.93147208121827
2000,2914505,Irará,29034,2,6.88847558035407,2,6.88847558035407
2001,2914604,Irecê,72967,42,57.5602669700001,40,54.8193018761906
2002,2914653,Itabela,30584,0,0,0,0
2003,2914703,Itaberaba,64489,6,9.3039122951201,6,9.3039122951201
2004,2914802,Itabuna,213223,54,25.3255980827584,45,21.1046650689654
2005,2914901,Itacaré,28296,0,0,0,0
2006,2915007,Itaeté,16056,0,0,0,0
2007,2915106,Itagi,12351,0,0,0,0
2008,2915205,Itagibá,14579,0,0,0,0
2009,2915304,Itagimirim,6869,1,14.5581598485951,1,14.5581598485951
2010,2915353,Itaguaçu da Bahia,14429,0,0,0,0
2011,2915403,Itaju do Colônia,6682,0,0,0,0
2012,2915502,Itajuípe,20491,1,4.8801913034991,1,4.8801913034991
2013,2915601,Itamaraju,64486,6,9.30434512917532,6,9.30434512917532
2014,2915700,Itamari,8035,0,0,0,0
2015,2915809,Itambé,23049,1,4.33858301878606,1,4.33858301878606
2016,2915908,Itanagra,6441,0,0,0,0
2017,2916005,Itanhém,19405,0,0,0,0
2018,2916104,Itaparica,22228,2,8.99766060824186,2,8.99766060824186
2019,2916203,Itapé,8761,0,0,0,0
2020,2916302,Itapebi,10259,1,9.74753874646652,1,9.74753874646652
2021,2916401,Itapetinga,76147,20,26.2649874584685,17,22.3252393396982
2022,2916500,Itapicuru,35576,2,5.62176748369687,2,5.62176748369687
2023,2916609,Itapitanga,10313,0,0,0,0
2024,2916708,Itaquara,8319,0,0,0,0
2025,2916807,Itarantim,19747,0,0,0,0
2026,2916856,Itatim,14487,0,0,0,0
2027,2916906,Itiruçu,12576,0,0,0,0
2028,2917003,Itiúba,36089,2,5.54185485882125,1,2.77092742941062
2029,2917102,Itororó,20382,0,0,0,0
2030,2917201,Ituaçu,18962,0,0,0,0
2031,2917300,Ituberá,28602,0,0,0,0
2032,2917334,Iuiu,10994,0,0,0,0
2033,2917359,Jaborandi,8385,2,23.8521168753727,2,23.8521168753727
2034,2917409,Jacaraci,14842,1,6.73763643713785,1,6.73763643713785
2035,2917508,Jacobina,80518,13,16.1454581584242,9,11.1776248789091
2036,2917607,Jaguaquara,54423,1,1.83745842750308,1,1.83745842750308
2037,2917706,Jaguarari,33570,0,0,0,0
2038,2917805,Jaguaripe,18788,0,0,0,0
2039,2917904,Jandaíra,10709,0,0,0,0
2040,2918001,Jequié,155966,36,23.0819537591526,35,22.440788376954
2041,2918100,Jeremoabo,40463,2,4.94278723772335,2,4.94278723772335
2042,2918209,Jiquiriçá,14537,1,6.87899841783036,1,6.87899841783036
2043,2918308,Jitaúna,11166,0,0,0,0
2044,2918357,João Dourado,25188,1,3.97014451326028,1,3.97014451326028
2045,2918407,Juazeiro,216707,58,26.7642485014328,51,23.5340805788461
2046,2918456,Jucuruçu,9126,0,0,0,0
2047,2918506,Jussara,15284,1,6.54278984559016,1,6.54278984559016
2048,2918555,Jussari,5833,0,0,0,0
2049,2918605,Jussiape,6186,0,0,0,0
2050,2918704,Lafaiete Coutinho,3724,0,0,0,0
2051,2918753,Lagoa Real,15665,0,0,0,0
2052,2918803,Laje,23840,0,0,0,0
2053,2918902,Lajedão,3955,1,25.2844500632111,1,25.2844500632111
2054,2919009,Lajedinho,3783,0,0,0,0
2055,2919058,Lajedo do Tabocal,8562,0,0,0,0
2056,2919108,Lamarão,8307,0,0,0,0
2057,2919157,Lapão,27223,0,0,0,0
2058,2919207,Lauro de Freitas,198440,49,24.6926022979238,14,7.05502922797823
